LAT_LON,ZIP_CODE_IMPUTED
"40.7135, -73.75607",11423
"40.64939, -73.975296",11218
"40.679832, -73.95322",11216
"40.660656, -73.885796",11239
"40.684704, -73.94419",11216
"40.665855, -73.750046",11413
"40.696228, -73.97348",11205
"40.61495, -74.0002",11214
"40.888092, -73.85355",10466
"40.702007, -73.821205",11418
"40.801857, -73.957245",10026
"40.731995, -73.99022",10003
"40.577766, -73.95606",11235
"40.745907, -73.86964",11373
"40.795464, -73.96381",10025
"40.6414, -74.02125",11220
"40.626377, -73.910805",11234
"40.744915, -73.903694",11377
"40.67244, -73.73534",11422
"40.79715, -73.97366",10025
"40.655254, -73.76568",11430
"40.747917, -73.9736",10016
"40.7145, -73.77114",11423
"40.807507, -73.92701",10454
"40.644863, -73.91113",11236
"40.767693, -73.78181",11361
"40.79356, -73.96702",10025
"40.77207, -73.94994",10075
"40.58464, -73.96017",11235
"40.573326, -74.002556",11224
"40.691074, -73.88733",11385
"40.82466, -73.870804",10472
"40.67667, -73.790665",11434
"40.64286, -73.91519",11234
"40.832314, -73.93161",10452
"40.63007, -74.159325",10303
"40.59098, -73.98963",11214
"40.618958, -74.02404",11209
"40.810368, -73.95375",10027
"40.719395, -74.00189",10013
"40.85061, -73.913826",10453
"40.875496, -73.92628",10034
"40.703342, -73.80021",11432
"40.84999, -73.93866",10033
"40.631687, -73.975174",11230
"40.696175, -73.98036",11251
"40.66384, -73.8784",11208
"40.717014, -73.82971",11415
"40.755756, -73.96479",10022
"40.71137, -74.00862",10279
"40.65484, -73.9597",11226
"40.73305, -74.00642",10014
"40.740364, -73.89972",11377
"40.762157, -73.94962",10044
"40.74889, -73.94215",11101
"40.617676, -73.9432",11234
"40.6256, -74.15314",10303
"40.61865, -74.156624",10314
"40.679863, -73.83884",11417
"40.862602, -73.92028",10034
"40.786808, -73.94524",10029
"40.725243, -73.933914",11211
"40.778606, -73.98163",10023
"40.748913, -73.9374",11101
"40.68846, -73.80878",11435
"40.60805, -74.15736",10314
"40.57475, -74.00174",11224
"40.766357, -73.88756",11369
"40.844902, -73.89011",10457
"40.736176, -74.00353",10014
"40.673004, -73.99935",11232
"40.578804, -73.96582",11235
"40.753857, -73.91764",11101
"40.721497, -73.83531",11375
"40.637634, -74.17122",10303
"40.737286, -73.95543",11222
"40.57754, -73.99789",11224
"40.6028, -73.74879",11691
"40.756565, -73.99028",10036
"40.75225, -73.702095",11040
"40.7591, -73.99214",10036
"40.551056, -74.184364",10312
"40.6606, -74.001274",11209
"40.783337, -73.970764",10024
"40.69535, -73.91632",11221
"40.699356, -73.84235",11418
"40.639915, -73.92717",11203
"40.638462, -74.13984",10302
"40.76093, -73.96914",10022
"40.763126, -73.83125",11362
"40.77164, -73.871445",11371
"40.867733, -73.88285",10467
"40.796642, -73.96848",10025
"40.744064, -73.987755",10010
"40.894653, -73.882484",10471
"40.674088, -73.79837",11436
"40.624653, -73.99933",11219
"40.77099, -73.99092",10019
"40.71795, -73.94769",11222
"40.670094, -73.907974",11212
"40.764053, -73.96476",10035
"40.665314, -73.86846",11208
"40.69165, -73.779205",11433
"40.794376, -73.933655",10029
"40.684746, -73.83112",11419
"40.8077, -73.92955",10454
"40.874992, -73.81846",10475
"40.61306, -73.92618",11234
"40.704746, -73.91404",11237
"40.830025, -73.872765",10472
"40.717724, -73.98579",10002
"40.706173, -73.85186",11375
"40.547836, -74.22037",10309
"40.637745, -74.07603",10301
"40.672314, -73.893036",11207
"40.575645, -74.169815",10311
"40.71808, -73.94781",11222
"40.62488, -74.01964",11209
"40.818768, -73.86338",10473
"40.74166, -73.735886",11426
"40.709095, -73.99622",10002
"40.611122, -74.11283",10310
"40.61242, -74.13245",10314
"40.63215, -74.16525",10303
"40.815155, -73.95784",10027
"40.73532, -73.920265",11104
"40.74777, -74.000404",10011
"40.584557, -73.950874",11235
"40.69939, -73.91938",11237
"40.755215, -73.99668",10018
"40.60998, -74.12017",10310
"40.636204, -74.150505",10303
"40.82752, -73.84776",10473
"40.61476, -74.069016",10305
"40.631275, -73.97606",11218
"40.695065, -73.75001",11412
"40.798225, -73.9291",10035
"40.606895, -74.00663",11214
"40.690796, -73.95637",11205
"40.693436, -73.97784",11201
"40.72988, -73.74952",11427
"40.728195, -73.984886",10009
"40.61239, -74.000916",11214
"40.68303, -73.782295",11434
"40.682484, -73.86371",11416
"40.69622, -73.89988",11385
"40.769028, -73.78252",11361
"40.781677, -73.84868",11357
"40.89091, -73.887215",10471
"40.878212, -73.84115",10469
"40.683342, -73.80433",11435
"40.711906, -74.00604",10038
"40.689835, -73.9147",11221
"40.5901, -73.988174",11214
"40.89204, -73.85814",10466
"40.741272, -73.97535",10016
"40.708168, -73.95067",11211
"40.525764, -74.2273",10309
"40.57642, -73.96977",12235
"40.676964, -73.89895",11207
"40.832035, -73.85568",10462
"40.88794, -73.84526",10466
"40.57554, -73.979645",11224
"40.616726, -74.01833",11228
"40.785767, -73.816376",11357
"40.60373, -73.9968",11214
"40.840645, -73.84205",10461
"40.802757, -73.93026",10035
"40.82967, -73.931076",10452
"40.77131, -73.77835",11361
"40.697205, -73.81334",11436
"40.634655, -74.132866",10302
"40.78393, -73.94423",10129
"40.707436, -74.00407",10038
"40.63178, -73.945625",11210
"40.685226, -73.91454",11233
"40.733124, -73.72272",11426
"40.866383, -73.88515",10458
"40.61139, -74.03648",11209
"40.843246, -73.94505",10032
"40.75167, -73.94188",11101
"40.83164, -73.930115",10452
"40.825573, -73.918465",10451
"40.757378, -73.92691",11106
"40.787117, -73.94793",10029
"40.61269, -73.982666",11204
"40.724693, -73.7541",11427
"40.67875, -73.8205",11420
"40.83214, -73.92729",10452
"40.73283, -73.97415",10010
"40.635803, -74.017624",11220
"40.595734, -73.77478",11691
"40.718555, -73.988205",10002
"40.590477, -73.810104",11693
"40.82663, -73.87285",10472
"40.57629, -73.968544",12235
"40.80047, -73.95777",10026
"40.773605, -73.929886",11102
"40.895267, -73.86157",10470
"40.74835, -73.967865",10017
"40.639996, -74.02312",11220
"40.832573, -73.91052",10456
"40.76615, -73.919785",11106
"40.728035, -73.97183",10009
"40.62734, -73.94126",11210
"40.59626, -73.76773",11692
"40.81245, -73.96065",10027
"40.79722, -73.96993",10025
"40.721054, -73.8552",11375
"40.872078, -73.9296",10034
"40.584064, -73.91971",11697
"40.635258, -73.92745",11203
"40.873062, -73.91177",10463
"40.661568, -73.95073",11225
"40.646923, -73.94818",11226
"40.83427, -73.94537",10032
"40.624294, -74.13724",10302
"40.644917, -73.894325",11236
"40.809692, -73.94409",10027
"40.74006, -73.789894",11365
"40.650517, -73.92359",11203
"40.853027, -73.91827",10453
"40.672855, -73.87131",11208
"40.691193, -73.99777",11201
"40.695217, -73.93749",11206
"40.625282, -73.96047",11230
"40.605934, -74.000465",11214
"40.8361, -73.86909",10460
"40.840786, -73.9232",10452
"40.770554, -73.83551",11354
"40.86159, -73.92475",10034
"40.66602, -73.92947",11213
"40.779762, -73.94437",10128
"40.79428, -73.94902",10037
"40.689137, -73.990715",11201
"40.74709, -73.76325",11364
"40.73767, -74.00178",10014
"40.866062, -73.92251",10034
"40.722927, -74.00218",10012
"40.689842, -73.850075",11421
"40.70003, -73.81279",11435
"40.65812, -73.934006",11203
"40.69706, -73.91933",11221
"40.65104, -74.0111",11232
"40.618214, -73.95815",11230
"40.63765, -73.9528",11210
"40.63024, -74.139915",10302
"40.68489, -73.96211",11238
"40.69249, -73.81706",11419
"40.66479, -73.82047",11420
"40.705627, -73.91552",11385
"40.69811, -73.91713",11237
"40.61739, -74.150475",10314
"40.66755, -73.773575",11434
"40.601036, -73.99235",11214
"40.727055, -73.83229",11367
"40.67807, -73.94139",11213
"40.585087, -74.15594",10314
"40.687557, -73.93896",11221
"40.68064, -73.89672",11207
"40.753307, -73.90669",11377
"40.768826, -73.86631",11369
"40.615005, -73.980225",11204
"40.778603, -73.846115",11356
"40.64159, -74.02123",11220
"40.567875, -74.16969",10312
"40.73178, -74.00781",10014
"40.685608, -73.79636",11436
"40.767567, -73.88486",11370
"40.689274, -73.99913",11201
"40.69986, -73.92829",11221
"40.818893, -73.89229",10459
"40.594845, -73.761925",11691
"40.667854, -73.905396",11212
"40.591393, -73.907875",11697
"40.658417, -73.76768",11434
"40.738476, -73.7991",11365
"40.71186, -73.73554",11429
"40.587814, -74.155075",10314
"40.752068, -73.83067",11355
"40.70028, -73.941154",11216
"40.71759, -73.94995",11211
"40.607185, -74.16239",10314
"40.611404, -74.176285",10314
"40.768482, -73.98208",10034
"40.835396, -73.92031",10452
"40.616035, -74.16385",10314
"40.644432, -73.9296",11203
"40.681995, -74.002625",11231
"40.741936, -73.95381",11109
"40.701706, -73.99144",11242
"40.75993, -73.89846",11377
"40.8284, -73.9453",10031
"40.761047, -73.83518",11354
"40.86261, -73.82679",10475
"40.68821, -73.96583",11238
"40.60097, -73.98762",11214
"40.831944, -73.91987",10452
"40.897144, -73.88029",10470
"40.606686, -73.75015",11691
"40.62015, -74.02301",11209
"40.73722, -73.9814",10010
"40.604218, -74.14058",10314
"40.7317, -73.87188",11373
"40.745796, -73.982285",10016
"40.756382, -73.96433",10155
"40.609108, -73.74685",11691
"40.589108, -73.80101",12692
"40.667522, -73.78063",11434
"40.592087, -73.786255",11694
"40.599537, -74.13154",10314
"40.767494, -73.95933",10021
"40.57655, -73.966385",11235
"40.59892, -73.75677",11691
"40.61632, -74.15936",10303
"40.603503, -74.0673374",10305
"40.606762, -74.16583",10314
"40.77962, -73.80217",11357
"40.67268, -73.953026",11216
"40.87314, -73.90572",10463
"40.820145, -73.890656",10474
"40.76015, -73.9988",10036
"40.699715, -73.96182",11205
"40.804905, -73.91883",10454
"40.75928, -73.959274",10022
"40.874214, -73.866104",10467
"40.624268, -74.01948",11228
"40.719013, -73.79419",11432
"40.8477, -73.90097",10467
"40.78588, -73.94884",10029
"40.883038, -73.89964",10463
"40.678585, -73.95207",11216
"40.58406, -73.96901",11223
"40.64513, -73.948975",11226
"40.58582, -73.96029",11235
"40.596878, -74.16226",10314
"40.59244, -73.78603",11692
"40.836754, -73.875084",10460
"40.81394, -73.948425",10027
"40.825935, -73.85913",10473
"40.673767, -73.76381",11434
"40.860954, -73.92651",10040
"40.61536, -73.987076",11204
"40.728638, -73.88239",11379
"40.652786, -73.91997",11212
"40.69731, -73.932274",11206
"40.59727, -73.99868",11214
"40.756283, -73.77024",11361
"40.6993, -73.91361",11237
"40.66695, -73.766335",11434
"40.695866, -73.96969",11205
"40.6234, -74.162",10303
"40.79536, -73.96942",10025
"40.844875, -73.8678",10462
"40.757954, -73.8982",11377
"40.670845, -73.79601",11436
"40.821484, -73.94855",10031
"40.898006, -73.861115",10470
"40.576885, -74.00323",11224
"40.736652, -73.9079",11377
"40.822018, -73.95368",10031
"40.7140707, -73.9543399",11211
"40.818558, -73.92732",10451
"40.680294, -73.76282",11434
"40.78866, -73.778625",11359
"40.68024, -73.89602",11207
"40.65892, -73.889824",11239
"40.719475, -73.79263",11432
"40.707077, -73.954025",11211
"40.680313, -73.72879",11411
"40.609867, -73.74515",11691
"40.63315, -73.96703",11230
"40.60242, -74.174675",10314
"40.66468, -73.95101",11225
"40.77054, -73.93205",11102
"40.696198, -73.98877",11242
"40.749718, -73.86419",11368
"40.856808, -73.92827",10040
"40.674736, -73.925",11233
"40.82081, -73.81236",10465
"40.681286, -73.76979",11434
"40.586296, -74.162994",10314
"40.790894, -73.945175",10029
"40.824207, -73.87529",10472
"40.71717, -73.834946",11375
"40.64824, -74.01401",11220
"40.586536, -73.93345",11229
"40.729866, -73.87733",11373
"40.704002, -73.85593",11416
"40.77079, -73.92079",11102
"40.69841, -73.913315",11237
"40.59981, -74.00857",11214
"40.58175, -74.10429",10306
"40.776295, -73.98215",10023
"40.83236, -73.93197",10032
"40.6825692, -73.7820143",11434
"40.748722, -73.89881",11377
"40.857903, -73.86468",10462
"40.724167, -74.00113",10012
"40.60954, -74.13226",10314
"40.75112, -73.97127",10017
"40.840195, -73.94307",10032
"40.83005, -73.922424",10452
"40.71659, -73.74293",11428
"40.659355, -73.9992",11232
"40.782055, -73.95373",10128
"40.63989, -74.02162",11220
"40.74147, -73.82281",11355
"40.67636, -73.86643",11208
"40.72486, -73.98441",10009
"40.79286, -73.96754",10025
"40.699715, -73.79869",11435
"40.7858, -73.85131",11356
"40.702892, -73.94422",11206
"40.67875, -73.794",11436
"40.712803, -73.95417",11249
"40.69424, -73.810905",11435
"40.622944, -74.15826",10303
"40.69174, -73.91401",11221
"40.708004, -73.84458",11375
"40.684856, -73.97805",11227
"40.663284, -73.96096",11225
"40.8311573, -73.8538364",10472
"40.589367, -73.98093",11223
"40.832367, -73.82971",10465
"40.859642, -73.899826",10468
"40.762875, -73.79516",11358
"40.77731, -73.91239",11105
"40.61135, -74.09847",10305
"40.80629, -73.95773",10026
"40.5569311, -74.1748459",10312
"40.82403, -73.94476",10030
"40.668293, -73.93952",11213
"40.655743, -73.85908",11414
"40.60064, -73.93997",11229
"40.724667, -73.820786",11435
"40.805668, -73.93648",10035
"40.693005, -73.789856",11433
"40.754147, -73.722885",11005
"40.75286, -73.87446",11372
"40.65814, -74.00356",11209
"40.687805, -73.833565",11419
"40.70403, -73.81711",11435
"40.619434, -74.15082",10314
"40.68727, -73.9102",11207
"40.84506, -73.91309",10468
"40.834267, -73.82617",10461
"40.793556, -73.967026",10025
"40.734943, -73.751396",11427
"40.750397, -73.83514",11355
"40.63656, -74.168236",10303
"40.75097, -73.825775",11435
"40.612434, -74.15366",10314
"40.697903, -73.9468",11206
"40.708363, -73.92401",11237
"40.805077, -73.91092",10454
"40.7432, -73.89589",11377
"40.82244, -73.91289",10451
"40.826504, -73.93451",10035
"40.63401, -74.16625",10303
"40.748226, -73.75979",11364
"40.73498, -73.85581",11375
"40.658527, -73.939575",11203
"40.581516, -73.96734",12235
"40.719135, -73.78949",11432
"40.66224, -73.99944",11209
"40.872494, -73.88147",10458
"40.64367, -74.015495",11220
"40.68629, -73.98527",11217
"40.68159, -73.74459",11413
"40.642845, -73.97826",11218
"40.575302, -73.9766",11224
"40.785805, -73.942856",10029
"40.7795, -73.981636",10023
"40.728912, -74.0086",10014
"40.6094, -74.11657",10314
"40.80332, -73.97263",10115
"40.68698, -73.789604",11434
"40.741646, -74.00487",10011
"40.585106, -73.943405",11235
"40.657856, -73.9165",11212
"40.8188, -73.956024",10031
"40.6612, -73.85184",11414
"40.79826, -73.92955",10035
"40.825413, -73.923485",10451
"40.735413, -73.91835",11378
"40.900967, -73.90002",10471
"40.850163, -73.8652",10462
"40.638523, -73.92607",11203
"40.617043, -73.89733",11236
"40.724174, -73.937355",11211
"40.649376, -74.0023",11232
"40.70153, -73.92314",11237
"40.58667, -73.966156",11235
"40.685806, -73.80728",11436
"40.699936, -73.91181",11385
"40.58552, -73.941925",11235
"40.63721, -74.12689",10310
"40.743763, -73.82463",11355
"40.703724, -73.95979",11249
"40.685654, -73.86427",11421
"40.78821, -73.7907",11360
"40.72592, -73.72439",11426
"40.62051, -73.99248",11204
"40.63245, -74.146515",10303
"40.67277, -73.9628",11238
"40.873947, -73.88341",10458
"40.724262, -73.93766",11222
"40.81401, -73.94466",10030
"40.844982, -73.92067",10452
"40.769863, -73.947914",10162
"40.632446, -73.9685",11230
"40.69415, -73.94027",11206
"40.878574, -73.88488",10467
"40.843906, -73.92413",10452
"40.885952, -73.8279",10475
"40.654488, -73.979034",11218
"40.60756, -73.984406",11204
"40.584644, -73.94899",11235
"40.786396, -73.80593",11357
"40.797886, -73.973465",10025
"40.687935, -73.9154",11221
"40.70317, -73.9327",11206
"40.64499, -73.93549",11203
"40.799328, -73.96099",10025
"40.837124, -73.909645",10456
"40.757145, -73.99357",10018
"40.724552, -73.72452",11426
"40.865387, -73.893456",10458
"40.67536, -73.8126",11420
"40.69644, -73.92228",11221
"40.851654, -73.91566",10453
"40.758327, -73.96894",10154
"40.747543, -73.97079",10016
"40.72676, -73.90582",11378
"40.70735, -73.959404",11211
"40.589844, -73.99111",11214
"40.76242, -73.82752",11354
"40.829597, -73.94814",10031
"40.672413, -73.957344",11238
"40.697716, -73.96488",11205
"40.826042, -73.85933",10473
"40.62055, -74.16919",10303
"40.751522, -73.99396",10119
"40.673683, -73.92214",11233
"40.774223, -73.893715",11370
"40.7422, -73.840965",11368
"40.674137, -73.83903",11417
"40.840977, -73.916016",10452
"40.84479, -73.91587",10452
"40.830437, -73.83748",10461
"40.668266, -73.84214",11422
"40.707153, -73.8189",11435
"40.743324, -73.83379",11355
"40.878826, -73.8829",10467
"40.60153, -74.06939",10305
"40.829155, -73.93728",10032
"40.690468, -73.9879",11201
"40.86879, -73.83168",10475
"40.83057, -73.93072",10452
"40.8523, -73.8951",10457
"40.629066, -74.16622",10303
"40.760452, -73.75383",11364
"40.703114, -73.921585",11237
"40.585346, -73.98754",11224
"40.703403, -73.917786",11237
"40.591312, -73.99388",11214
"40.677975, -73.91913",11233
"40.822456, -73.92692",10451
"40.745617, -73.75496",11364
"40.83228, -73.90963",10456
"40.81552, -73.918625",10451
"40.660954, -73.960686",11225
"40.836384, -73.824524",10465
"40.702522, -73.98963",11251
"40.76479, -73.98429",10019
"40.639065, -73.95598",11226
"40.741623, -73.87918",11373
"40.62175, -74.138405",10302
"40.61762, -74.1441",10302
"40.598515, -73.97986",11223
"40.67948, -73.75741",11413
"40.638523, -74.01",11220
"40.853485, -73.82643",10461
"40.823647, -73.943855",10030
"40.676838, -73.91831",11233
"40.856503, -73.93277",10040
"40.672062, -73.925255",11213
"40.631615, -74.016335",11220
"40.763496, -73.80734",11354
"40.685333, -73.85875",11421
"40.728645, -73.88074",11373
"40.868473, -73.92404",10034
"40.88473, -73.81571",10475
"40.700516, -73.89838",11385
"40.815975, -73.94322",10030
"40.650944, -73.905975",11236
"40.69078, -73.72728",11411
"40.616283, -74.026115",11252
"40.768616, -73.92508",11102
"40.735043, -73.767105",11364
"40.728363, -73.88449",11379
"40.697556, -73.852776",11418
"40.7599, -73.98043",10111
"40.63003, -74.140175",10302
"40.679585, -73.96507",11238
"40.76154, -73.9556",10044
"40.63656, -74.16357",10303
"40.766666, -73.9304",11106
"40.690918, -73.7623",11412
"40.742096, -73.86748",11373
"40.81963, -73.946075",10030
"40.829533, -73.84733",10462
"40.687344, -73.97985",11217
"40.596626, -74.162186",10314
"40.660435, -73.94542",11203
"40.67672, -73.94708",11213
"40.7773, -73.99034",10069
"40.75066, -73.987785",10001
"40.824135, -73.89295",10459
"40.606693, -74.08371",10304
"40.683388, -74.00168",11231
"40.807186, -73.924286",10454
"40.594593, -73.99551",11214
"40.85045, -73.93667",10033
"40.578682, -74.00595",11224
"40.6293, -74.07661",10304
"40.621246, -74.168884",10314
"40.703228, -73.727165",11429
"40.630505, -74.143456",10302
"40.574894, -73.98662",11224
"40.6777, -73.87405",11208
"40.763382, -73.8303",11362
"40.752064, -73.97351",10154
"40.778275, -73.906075",11105
